Type,Entry Time,Exit Time,Entry Price,Exit Price,Points,PnL INR,Cumulative PnL INR
LONG,2023-12-20 09:15:00+05:30,2023-12-20 11:45:00+05:30,21562.05,21512.15,-49.9,-3243.5,1632832.5
SHORT,2023-12-20 11:45:00+05:30,2023-12-21 12:00:00+05:30,21512.15,21190.3,321.85,20920.25,1653752.75
LONG,2023-12-21 12:00:00+05:30,2023-12-22 12:30:00+05:30,21190.3,21304.35,114.05,7413.25,1661166.0
SHORT,2023-12-22 12:30:00+05:30,2023-12-22 14:40:00+05:30,21304.35,21366.45,-62.1,-4036.5,1657129.5
LONG,2023-12-22 14:40:00+05:30,2023-12-26 13:00:00+05:30,21366.45,21413.7,47.25,3071.25,1660200.75
SHORT,2023-12-26 13:00:00+05:30,2023-12-27 09:15:00+05:30,21413.7,21522.2,-108.5,-7052.5,1653148.25
LONG,2023-12-27 09:15:00+05:30,2023-12-27 12:20:00+05:30,21522.2,21542.4,20.2,1313.0,1654461.25
SHORT,2023-12-27 12:20:00+05:30,2023-12-27 14:40:00+05:30,21542.4,21588.45,-46.05,-2993.25,1651468.0
LONG,2023-12-27 14:40:00+05:30,2023-12-29 09:15:00+05:30,21588.45,21716.2,127.75,8303.75,1659771.75
SHORT,2023-12-29 09:15:00+05:30,2024-01-01 13:25:00+05:30,21716.2,21753.6,-37.4,-2431.0,1657340.75
LONG,2024-01-01 13:25:00+05:30,2024-01-01 15:05:00+05:30,21753.6,21755.55,1.95,126.75,1657467.5
SHORT,2024-01-01 15:05:00+05:30,2024-01-02 14:35:00+05:30,21755.55,21681.1,74.45,4839.25,1662306.75
LONG,2024-01-02 14:35:00+05:30,2024-01-03 09:20:00+05:30,21681.1,21611.6,-69.5,-4517.5,1657789.25
SHORT,2024-01-03 09:20:00+05:30,2024-01-04 09:15:00+05:30,21611.6,21600.4,11.2,728.0,1658517.25
LONG,2024-01-04 09:15:00+05:30,2024-01-05 10:50:00+05:30,21600.4,21671.95,71.55,4650.75,1663168.0
SHORT,2024-01-05 10:50:00+05:30,2024-01-05 14:50:00+05:30,21671.95,21703.25,-31.3,-2034.5,1661133.5
LONG,2024-01-05 14:50:00+05:30,2024-01-08 10:55:00+05:30,21703.25,21634.85,-68.4,-4446.0,1656687.5
SHORT,2024-01-08 10:55:00+05:30,2024-01-09 09:15:00+05:30,21634.85,21646.55,-11.7,-760.5,1655927.0
LONG,2024-01-09 09:15:00+05:30,2024-01-09 14:05:00+05:30,21646.55,21663.4,16.85,1095.25,1657022.25
SHORT,2024-01-09 14:05:00+05:30,2024-01-10 14:35:00+05:30,21663.4,21563.05,100.35,6522.75,1663545.0
LONG,2024-01-10 14:35:00+05:30,2024-01-11 14:10:00+05:30,21563.05,21606.3,43.25,2811.25,1666356.25
SHORT,2024-01-11 14:10:00+05:30,2024-01-12 09:15:00+05:30,21606.3,21733.4,-127.1,-8261.5,1658094.75
LONG,2024-01-12 09:15:00+05:30,2024-01-16 12:45:00+05:30,21733.4,22049.7,316.3,20559.5,1678654.25
SHORT,2024-01-16 12:45:00+05:30,2024-01-18 10:40:00+05:30,22049.7,21452.7,597.0,38805.0,1717459.25
LONG,2024-01-18 10:40:00+05:30,2024-01-18 14:25:00+05:30,21452.7,21429.2,-23.5,-1527.5,1715931.75
SHORT,2024-01-18 14:25:00+05:30,2024-01-19 09:15:00+05:30,21429.2,21646.35,-217.15,-14114.75,1701817.0
LONG,2024-01-19 09:15:00+05:30,2024-01-20 12:40:00+05:30,21646.35,21594.3,-52.05,-3383.25,1698433.75
SHORT,2024-01-20 12:40:00+05:30,2024-01-23 09:15:00+05:30,21594.3,21727.15,-132.85,-8635.25,1689798.5
LONG,2024-01-23 09:15:00+05:30,2024-01-23 10:25:00+05:30,21727.15,21600.4,-126.75,-8238.75,1681559.75
SHORT,2024-01-23 10:25:00+05:30,2024-01-24 09:55:00+05:30,21600.4,21372.95,227.45,14784.25,1696344.0
LONG,2024-01-24 09:55:00+05:30,2024-01-24 12:00:00+05:30,21372.95,21249.5,-123.45,-8024.25,1688319.75
SHORT,2024-01-24 12:00:00+05:30,2024-01-24 14:25:00+05:30,21249.5,21369.8,-120.3,-7819.5,1680500.25
LONG,2024-01-24 14:25:00+05:30,2024-01-25 09:50:00+05:30,21369.8,21360.85,-8.95,-581.75,1679918.5
SHORT,2024-01-25 09:50:00+05:30,2024-01-25 15:05:00+05:30,21360.85,21346.45,14.4,936.0,1680854.5
LONG,2024-01-25 15:05:00+05:30,2024-01-30 11:05:00+05:30,21346.45,21661.4,314.95,20471.75,1701326.25
SHORT,2024-01-30 11:05:00+05:30,2024-01-31 10:05:00+05:30,21661.4,21594.55,66.85,4345.25,1705671.5
LONG,2024-01-31 10:05:00+05:30,2024-02-01 12:00:00+05:30,21594.55,21697.25,102.7,6675.5,1712347.0
SHORT,2024-02-01 12:00:00+05:30,2024-02-02 09:15:00+05:30,21697.25,21911.65,-214.4,-13936.0,1698411.0
LONG,2024-02-02 09:15:00+05:30,2024-02-02 12:25:00+05:30,21911.65,21939.95,28.3,1839.5,1700250.5
SHORT,2024-02-02 12:25:00+05:30,2024-02-05 09:50:00+05:30,21939.95,21953.6,-13.65,-887.25,1699363.25
LONG,2024-02-05 09:50:00+05:30,2024-02-05 14:30:00+05:30,21953.6,21849.4,-104.2,-6773.0,1692590.25
SHORT,2024-02-05 14:30:00+05:30,2024-02-06 11:30:00+05:30,21849.4,21892.3,-42.9,-2788.5,1689801.75
LONG,2024-02-06 11:30:00+05:30,2024-02-07 11:30:00+05:30,21892.3,21887.95,-4.35,-282.75,1689519.0
SHORT,2024-02-07 11:30:00+05:30,2024-02-08 09:15:00+05:30,21887.95,21993.0,-105.05,-6828.25,1682690.75
LONG,2024-02-08 09:15:00+05:30,2024-02-08 10:15:00+05:30,21993.0,21908.95,-84.05,-5463.25,1677227.5
SHORT,2024-02-08 10:15:00+05:30,2024-02-09 14:15:00+05:30,21908.95,21778.35,130.6,8489.0,1685716.5
LONG,2024-02-09 14:15:00+05:30,2024-02-12 10:05:00+05:30,21778.35,21684.8,-93.55,-6080.75,1679635.75
SHORT,2024-02-12 10:05:00+05:30,2024-02-13 10:05:00+05:30,21684.8,21702.95,-18.15,-1179.75,1678456.0
LONG,2024-02-13 10:05:00+05:30,2024-02-13 12:25:00+05:30,21702.95,21638.7,-64.25,-4176.25,1674279.75
SHORT,2024-02-13 12:25:00+05:30,2024-02-13 15:05:00+05:30,21638.7,21750.8,-112.1,-7286.5,1666993.25
LONG,2024-02-13 15:05:00+05:30,2024-02-14 09:15:00+05:30,21750.8,21585.9,-164.9,-10718.5,1656274.75
SHORT,2024-02-14 09:15:00+05:30,2024-02-14 13:00:00+05:30,21585.9,21703.0,-117.1,-7611.5,1648663.25
LONG,2024-02-14 13:00:00+05:30,2024-02-19 14:55:00+05:30,21703.0,22129.0,426.0,27690.0,1676353.25
SHORT,2024-02-19 14:55:00+05:30,2024-02-20 12:00:00+05:30,22129.0,22161.6,-32.6,-2119.0,1674234.25
LONG,2024-02-20 12:00:00+05:30,2024-02-20 14:00:00+05:30,22161.6,22091.15,-70.45,-4579.25,1669655.0
SHORT,2024-02-20 14:00:00+05:30,2024-02-20 15:05:00+05:30,22091.15,22194.4,-103.25,-6711.25,1662943.75
LONG,2024-02-20 15:05:00+05:30,2024-02-21 13:45:00+05:30,22194.4,22160.9,-33.5,-2177.5,1660766.25
SHORT,2024-02-21 13:45:00+05:30,2024-02-22 13:45:00+05:30,22160.9,22039.45,121.45,7894.25,1668660.5
LONG,2024-02-22 13:45:00+05:30,2024-02-23 15:25:00+05:30,22039.45,22194.25,154.8,10062.0,1678722.5
SHORT,2024-02-23 15:25:00+05:30,2024-02-26 13:15:00+05:30,22194.25,22153.85,40.4,2626.0,1681348.5
LONG,2024-02-26 13:15:00+05:30,2024-02-27 09:15:00+05:30,22153.85,22091.2,-62.65,-4072.25,1677276.25
SHORT,2024-02-27 09:15:00+05:30,2024-02-27 12:45:00+05:30,22091.2,22183.2,-92.0,-5980.0,1671296.25
LONG,2024-02-27 12:45:00+05:30,2024-02-28 10:50:00+05:30,22183.2,22116.55,-66.65,-4332.25,1666964.0
SHORT,2024-02-28 10:50:00+05:30,2024-02-29 15:15:00+05:30,22116.55,22022.4,94.15,6119.75,1673083.75
LONG,2024-02-29 15:15:00+05:30,2024-03-05 09:15:00+05:30,22022.4,22357.2,334.8,21762.0,1694845.75
SHORT,2024-03-05 09:15:00+05:30,2024-03-05 12:05:00+05:30,22357.2,22351.75,5.45,354.25,1695200.0
LONG,2024-03-05 12:05:00+05:30,2024-03-06 09:15:00+05:30,22351.75,22302.9,-48.85,-3175.25,1692024.75
SHORT,2024-03-06 09:15:00+05:30,2024-03-06 13:45:00+05:30,22302.9,22339.15,-36.25,-2356.25,1689668.5
LONG,2024-03-06 13:45:00+05:30,2024-03-11 10:00:00+05:30,22339.15,22452.55,113.4,7371.0,1697039.5
SHORT,2024-03-11 10:00:00+05:30,2024-03-12 09:35:00+05:30,22452.55,22424.85,27.7,1800.5,1698840.0
LONG,2024-03-12 09:35:00+05:30,2024-03-12 10:45:00+05:30,22424.85,22298.75,-126.1,-8196.5,1690643.5
SHORT,2024-03-12 10:45:00+05:30,2024-03-14 10:35:00+05:30,22298.75,22062.85,235.9,15333.5,1705977.0
LONG,2024-03-14 10:35:00+05:30,2024-03-14 14:05:00+05:30,22062.85,22095.65,32.8,2132.0,1708109.0
SHORT,2024-03-14 14:05:00+05:30,2024-03-15 13:45:00+05:30,22095.65,22027.45,68.2,4433.0,1712542.0
LONG,2024-03-15 13:45:00+05:30,2024-03-18 09:35:00+05:30,22027.45,21956.7,-70.75,-4598.75,1707943.25
SHORT,2024-03-18 09:35:00+05:30,2024-03-18 12:20:00+05:30,21956.7,22076.75,-120.05,-7803.25,1700140.0
LONG,2024-03-18 12:20:00+05:30,2024-03-19 09:15:00+05:30,22076.75,21961.2,-115.55,-7510.75,1692629.25
SHORT,2024-03-19 09:15:00+05:30,2024-03-20 09:15:00+05:30,21961.2,21882.85,78.35,5092.75,1697722.0
LONG,2024-03-20 09:15:00+05:30,2024-03-20 10:10:00+05:30,21882.85,21765.05,-117.8,-7657.0,1690065.0
SHORT,2024-03-20 10:10:00+05:30,2024-03-20 11:40:00+05:30,21765.05,21844.35,-79.3,-5154.5,1684910.5
LONG,2024-03-20 11:40:00+05:30,2024-03-20 14:30:00+05:30,21844.35,21823.75,-20.6,-1339.0,1683571.5
SHORT,2024-03-20 14:30:00+05:30,2024-03-21 09:15:00+05:30,21823.75,22004.85,-181.1,-11771.5,1671800.0
LONG,2024-03-21 09:15:00+05:30,2024-03-21 12:00:00+05:30,22004.85,22000.35,-4.5,-292.5,1671507.5
SHORT,2024-03-21 12:00:00+05:30,2024-03-22 10:15:00+05:30,22000.35,22057.5,-57.15,-3714.75,1667792.75
LONG,2024-03-22 10:15:00+05:30,2024-03-22 15:10:00+05:30,22057.5,22079.65,22.15,1439.75,1669232.5
SHORT,2024-03-22 15:10:00+05:30,2024-03-27 09:15:00+05:30,22079.65,22070.8,8.85,575.25,1669807.75
LONG,2024-03-27 09:15:00+05:30,2024-03-27 15:00:00+05:30,22070.8,22114.25,43.45,2824.25,1672632.0
SHORT,2024-03-27 15:00:00+05:30,2024-03-28 09:15:00+05:30,22114.25,22190.45,-76.2,-4953.0,1667679.0
LONG,2024-03-28 09:15:00+05:30,2024-03-28 14:55:00+05:30,22190.45,22419.95,229.5,14917.5,1682596.5
SHORT,2024-03-28 14:55:00+05:30,2024-04-01 09:15:00+05:30,22419.95,22511.75,-91.8,-5967.0,1676629.5
LONG,2024-04-01 09:15:00+05:30,2024-04-02 10:35:00+05:30,22511.75,22415.2,-96.55,-6275.75,1670353.75
SHORT,2024-04-02 10:35:00+05:30,2024-04-02 15:10:00+05:30,22415.2,22452.3,-37.1,-2411.5,1667942.25
LONG,2024-04-02 15:10:00+05:30,2024-04-03 09:15:00+05:30,22452.3,22369.65,-82.65,-5372.25,1662570.0
SHORT,2024-04-03 09:15:00+05:30,2024-04-03 10:10:00+05:30,22369.65,22448.6,-78.95,-5131.75,1657438.25
LONG,2024-04-03 10:10:00+05:30,2024-04-03 14:30:00+05:30,22448.6,22454.75,6.15,399.75,1657838.0
SHORT,2024-04-03 14:30:00+05:30,2024-04-04 09:15:00+05:30,22454.75,22580.65,-125.9,-8183.5,1649654.5
LONG,2024-04-04 09:15:00+05:30,2024-04-04 09:50:00+05:30,22580.65,22406.2,-174.45,-11339.25,1638315.25
SHORT,2024-04-04 09:50:00+05:30,2024-04-04 13:20:00+05:30,22406.2,22520.0,-113.8,-7397.0,1630918.25
LONG,2024-04-04 13:20:00+05:30,2024-04-05 09:15:00+05:30,22520.0,22464.2,-55.8,-3627.0,1627291.25
SHORT,2024-04-05 09:15:00+05:30,2024-04-05 15:20:00+05:30,22464.2,22536.05,-71.85,-4670.25,1622621.0
LONG,2024-04-05 15:20:00+05:30,2024-04-08 13:25:00+05:30,22536.05,22639.8,103.75,6743.75,1629364.75
SHORT,2024-04-08 13:25:00+05:30,2024-04-09 09:35:00+05:30,22639.8,22721.9,-82.1,-5336.5,1624028.25
LONG,2024-04-09 09:35:00+05:30,2024-04-09 12:30:00+05:30,22721.9,22688.2,-33.7,-2190.5,1621837.75
SHORT,2024-04-09 12:30:00+05:30,2024-04-10 09:20:00+05:30,22688.2,22706.8,-18.6,-1209.0,1620628.75
LONG,2024-04-10 09:20:00+05:30,2024-04-12 09:20:00+05:30,22706.8,22700.9,-5.9,-383.5,1620245.25
SHORT,2024-04-12 09:20:00+05:30,2024-04-16 15:10:00+05:30,22700.9,22168.9,532.0,34580.0,1654825.25
LONG,2024-04-16 15:10:00+05:30,2024-04-18 10:20:00+05:30,22168.9,22175.0,6.1,396.5,1655221.75
SHORT,2024-04-18 10:20:00+05:30,2024-04-18 11:05:00+05:30,22175.0,22274.95,-99.95,-6496.75,1648725.0
LONG,2024-04-18 11:05:00+05:30,2024-04-18 13:25:00+05:30,22274.95,22133.65,-141.3,-9184.5,1639540.5
SHORT,2024-04-18 13:25:00+05:30,2024-04-19 12:20:00+05:30,22133.65,21988.05,145.6,9464.0,1649004.5
LONG,2024-04-19 12:20:00+05:30,2024-04-23 13:15:00+05:30,21988.05,22363.5,375.45,24404.25,1673408.75
SHORT,2024-04-23 13:15:00+05:30,2024-04-24 09:45:00+05:30,22363.5,22427.9,-64.4,-4186.0,1669222.75
LONG,2024-04-24 09:45:00+05:30,2024-04-24 14:30:00+05:30,22427.9,22405.5,-22.4,-1456.0,1667766.75
SHORT,2024-04-24 14:30:00+05:30,2024-04-25 10:10:00+05:30,22405.5,22458.4,-52.9,-3438.5,1664328.25
LONG,2024-04-25 10:10:00+05:30,2024-04-25 10:50:00+05:30,22458.4,22348.5,-109.9,-7143.5,1657184.75
SHORT,2024-04-25 10:50:00+05:30,2024-04-25 13:40:00+05:30,22348.5,22486.15,-137.65,-8947.25,1648237.5
LONG,2024-04-25 13:40:00+05:30,2024-04-26 13:15:00+05:30,22486.15,22484.0,-2.15,-139.75,1648097.75
SHORT,2024-04-26 13:15:00+05:30,2024-04-29 09:15:00+05:30,22484.0,22491.05,-7.05,-458.25,1647639.5
LONG,2024-04-29 09:15:00+05:30,2024-04-30 14:55:00+05:30,22491.05,22693.95,202.9,13188.5,1660828.0
SHORT,2024-04-30 14:55:00+05:30,2024-05-02 10:40:00+05:30,22693.95,22686.95,7.0,455.0,1661283.0
LONG,2024-05-02 10:40:00+05:30,2024-05-03 10:20:00+05:30,22686.95,22638.15,-48.8,-3172.0,1658111.0
SHORT,2024-05-03 10:20:00+05:30,2024-05-03 15:10:00+05:30,22638.15,22490.6,147.55,9590.75,1667701.75
LONG,2024-05-03 15:10:00+05:30,2024-05-06 13:25:00+05:30,22490.6,22420.3,-70.3,-4569.5,1663132.25
SHORT,2024-05-06 13:25:00+05:30,2024-05-08 11:45:00+05:30,22420.3,22313.9,106.4,6916.0,1670048.25
LONG,2024-05-08 11:45:00+05:30,2024-05-08 14:15:00+05:30,22313.9,22262.05,-51.85,-3370.25,1666678.0
SHORT,2024-05-08 14:15:00+05:30,2024-05-10 09:25:00+05:30,22262.05,22050.55,211.5,13747.5,1680425.5
LONG,2024-05-10 09:25:00+05:30,2024-05-10 13:10:00+05:30,22050.55,21992.5,-58.05,-3773.25,1676652.25
SHORT,2024-05-10 13:10:00+05:30,2024-05-13 11:30:00+05:30,21992.5,21975.0,17.5,1137.5,1677789.75
LONG,2024-05-13 11:30:00+05:30,2024-05-13 13:30:00+05:30,21975.0,21942.2,-32.8,-2132.0,1675657.75
SHORT,2024-05-13 13:30:00+05:30,2024-05-13 13:50:00+05:30,21942.2,22083.6,-141.4,-9191.0,1666466.75
LONG,2024-05-13 13:50:00+05:30,2024-05-14 15:00:00+05:30,22083.6,22200.5,116.9,7598.5,1674065.25
SHORT,2024-05-14 15:00:00+05:30,2024-05-15 09:45:00+05:30,22200.5,22288.25,-87.75,-5703.75,1668361.5
LONG,2024-05-15 09:45:00+05:30,2024-05-15 10:05:00+05:30,22288.25,22187.2,-101.05,-6568.25,1661793.25
SHORT,2024-05-15 10:05:00+05:30,2024-05-16 09:15:00+05:30,22187.2,22292.6,-105.4,-6851.0,1654942.25
LONG,2024-05-16 09:15:00+05:30,2024-05-16 10:20:00+05:30,22292.6,22178.4,-114.2,-7423.0,1647519.25
SHORT,2024-05-16 10:20:00+05:30,2024-05-16 12:10:00+05:30,22178.4,22289.5,-111.1,-7221.5,1640297.75
LONG,2024-05-16 12:10:00+05:30,2024-05-16 13:00:00+05:30,22289.5,22122.55,-166.95,-10851.75,1629446.0
SHORT,2024-05-16 13:00:00+05:30,2024-05-16 14:35:00+05:30,22122.55,22197.95,-75.4,-4901.0,1624545.0
LONG,2024-05-16 14:35:00+05:30,2024-05-21 09:50:00+05:30,22197.95,22456.1,258.15,16779.75,1641324.75
SHORT,2024-05-21 09:50:00+05:30,2024-05-21 11:55:00+05:30,22456.1,22537.6,-81.5,-5297.5,1636027.25
LONG,2024-05-21 11:55:00+05:30,2024-05-21 14:55:00+05:30,22537.6,22516.25,-21.35,-1387.75,1634639.5
SHORT,2024-05-21 14:55:00+05:30,2024-05-22 14:00:00+05:30,22516.25,22596.85,-80.6,-5239.0,1629400.5
LONG,2024-05-22 14:00:00+05:30,2024-05-24 15:00:00+05:30,22596.85,22949.85,353.0,22945.0,1652345.5
SHORT,2024-05-24 15:00:00+05:30,2024-05-27 11:50:00+05:30,22949.85,23049.2,-99.35,-6457.75,1645887.75
LONG,2024-05-27 11:50:00+05:30,2024-05-27 14:40:00+05:30,23049.2,23017.75,-31.45,-2044.25,1643843.5
SHORT,2024-05-27 14:40:00+05:30,2024-05-29 12:45:00+05:30,23017.75,22797.1,220.65,14342.25,1658185.75
LONG,2024-05-29 12:45:00+05:30,2024-05-29 15:15:00+05:30,22797.1,22700.3,-96.8,-6292.0,1651893.75
SHORT,2024-05-29 15:15:00+05:30,2024-05-30 15:25:00+05:30,22700.3,22557.1,143.2,9308.0,1661201.75
LONG,2024-05-30 15:25:00+05:30,2024-05-31 10:55:00+05:30,22557.1,22507.6,-49.5,-3217.5,1657984.25
SHORT,2024-05-31 10:55:00+05:30,2024-05-31 13:45:00+05:30,22507.6,22595.4,-87.8,-5707.0,1652277.25
LONG,2024-05-31 13:45:00+05:30,2024-05-31 14:20:00+05:30,22595.4,22532.0,-63.4,-4121.0,1648156.25
SHORT,2024-05-31 14:20:00+05:30,2024-06-03 09:15:00+05:30,22532.0,23147.2,-615.2,-39988.0,1608168.25
LONG,2024-06-03 09:15:00+05:30,2024-06-04 09:15:00+05:30,23147.2,22851.35,-295.85,-19230.25,1588938.0
SHORT,2024-06-04 09:15:00+05:30,2024-06-04 12:50:00+05:30,22851.35,21992.4,858.95,55831.75,1644769.75
LONG,2024-06-04 12:50:00+05:30,2024-06-06 11:45:00+05:30,21992.4,22688.45,696.05,45243.25,1690013.0
SHORT,2024-06-06 11:45:00+05:30,2024-06-07 09:20:00+05:30,22688.45,22923.45,-235.0,-15275.0,1674738.0
LONG,2024-06-07 09:20:00+05:30,2024-06-10 14:25:00+05:30,22923.45,23261.95,338.5,22002.5,1696740.5
SHORT,2024-06-10 14:25:00+05:30,2024-06-11 10:35:00+05:30,23261.95,23344.75,-82.8,-5382.0,1691358.5
LONG,2024-06-11 10:35:00+05:30,2024-06-11 15:00:00+05:30,23344.75,23273.35,-71.4,-4641.0,1686717.5
SHORT,2024-06-11 15:00:00+05:30,2024-06-12 09:20:00+05:30,23273.35,23339.45,-66.1,-4296.5,1682421.0
LONG,2024-06-12 09:20:00+05:30,2024-06-12 14:05:00+05:30,23339.45,23346.7,7.25,471.25,1682892.25
SHORT,2024-06-12 14:05:00+05:30,2024-06-13 09:15:00+05:30,23346.7,23434.7,-88.0,-5720.0,1677172.25
LONG,2024-06-13 09:15:00+05:30,2024-06-14 09:20:00+05:30,23434.7,23349.55,-85.15,-5534.75,1671637.5
SHORT,2024-06-14 09:20:00+05:30,2024-06-14 10:20:00+05:30,23349.55,23450.45,-100.9,-6558.5,1665079.0
LONG,2024-06-14 10:20:00+05:30,2024-06-19 10:10:00+05:30,23450.45,23523.0,72.55,4715.75,1669794.75
SHORT,2024-06-19 10:10:00+05:30,2024-06-19 14:20:00+05:30,23523.0,23592.65,-69.65,-4527.25,1665267.5
LONG,2024-06-19 14:20:00+05:30,2024-06-19 15:00:00+05:30,23592.65,23520.8,-71.85,-4670.25,1660597.25
SHORT,2024-06-19 15:00:00+05:30,2024-06-20 13:20:00+05:30,23520.8,23608.85,-88.05,-5723.25,1654874.0
LONG,2024-06-20 13:20:00+05:30,2024-06-21 10:45:00+05:30,23608.85,23510.55,-98.3,-6389.5,1648484.5
SHORT,2024-06-21 10:45:00+05:30,2024-06-21 14:00:00+05:30,23510.55,23573.6,-63.05,-4098.25,1644386.25
LONG,2024-06-21 14:00:00+05:30,2024-06-21 14:25:00+05:30,23573.6,23447.6,-126.0,-8190.0,1636196.25
SHORT,2024-06-21 14:25:00+05:30,2024-06-24 12:25:00+05:30,23447.6,23545.1,-97.5,-6337.5,1629858.75
LONG,2024-06-24 12:25:00+05:30,2024-06-28 12:20:00+05:30,23545.1,24057.4,512.3,33299.5,1663158.25
SHORT,2024-06-28 12:20:00+05:30,2024-06-28 14:05:00+05:30,24057.4,24125.85,-68.45,-4449.25,1658709.0
LONG,2024-06-28 14:05:00+05:30,2024-06-28 15:00:00+05:30,24125.85,24013.45,-112.4,-7306.0,1651403.0
SHORT,2024-06-28 15:00:00+05:30,2024-07-01 12:20:00+05:30,24013.45,24120.85,-107.4,-6981.0,1644422.0
LONG,2024-07-01 12:20:00+05:30,2024-07-02 09:40:00+05:30,24120.85,24091.55,-29.3,-1904.5,1642517.5
SHORT,2024-07-02 09:40:00+05:30,2024-07-03 09:15:00+05:30,24091.55,24230.2,-138.65,-9012.25,1633505.25
LONG,2024-07-03 09:15:00+05:30,2024-07-04 14:50:00+05:30,24230.2,24310.45,80.25,5216.25,1638721.5
SHORT,2024-07-04 14:50:00+05:30,2024-07-05 15:00:00+05:30,24310.45,24288.7,21.75,1413.75,1640135.25
LONG,2024-07-05 15:00:00+05:30,2024-07-10 09:50:00+05:30,24288.7,24384.15,95.45,6204.25,1646339.5
SHORT,2024-07-10 09:50:00+05:30,2024-07-10 14:35:00+05:30,24384.15,24310.6,73.55,4780.75,1651120.25
LONG,2024-07-10 14:35:00+05:30,2024-07-11 10:15:00+05:30,24310.6,24257.1,-53.5,-3477.5,1647642.75
SHORT,2024-07-11 10:15:00+05:30,2024-07-11 13:50:00+05:30,24257.1,24315.6,-58.5,-3802.5,1643840.25
LONG,2024-07-11 13:50:00+05:30,2024-07-12 15:10:00+05:30,24315.6,24491.15,175.55,11410.75,1655251.0
SHORT,2024-07-12 15:10:00+05:30,2024-07-15 10:15:00+05:30,24491.15,24576.65,-85.5,-5557.5,1649693.5
LONG,2024-07-15 10:15:00+05:30,2024-07-16 14:05:00+05:30,24576.65,24606.4,29.75,1933.75,1651627.25
SHORT,2024-07-16 14:05:00+05:30,2024-07-18 09:45:00+05:30,24606.4,24649.4,-43.0,-2795.0,1648832.25
LONG,2024-07-18 09:45:00+05:30,2024-07-18 11:10:00+05:30,24649.4,24537.35,-112.05,-7283.25,1641549.0
SHORT,2024-07-18 11:10:00+05:30,2024-07-18 12:40:00+05:30,24537.35,24647.1,-109.75,-7133.75,1634415.25
LONG,2024-07-18 12:40:00+05:30,2024-07-19 10:00:00+05:30,24647.1,24713.6,66.5,4322.5,1638737.75
SHORT,2024-07-19 10:00:00+05:30,2024-07-22 10:20:00+05:30,24713.6,24574.6,139.0,9035.0,1647772.75
LONG,2024-07-22 10:20:00+05:30,2024-07-22 12:35:00+05:30,24574.6,24475.05,-99.55,-6470.75,1641302.0
SHORT,2024-07-22 12:35:00+05:30,2024-07-23 14:35:00+05:30,24475.05,24533.4,-58.35,-3792.75,1637509.25
LONG,2024-07-23 14:35:00+05:30,2024-07-24 12:15:00+05:30,24533.4,24326.25,-207.15,-13464.75,1624044.5
SHORT,2024-07-24 12:15:00+05:30,2024-07-24 14:40:00+05:30,24326.25,24433.4,-107.15,-6964.75,1617079.75
LONG,2024-07-24 14:40:00+05:30,2024-07-25 09:15:00+05:30,24433.4,24235.85,-197.55,-12840.75,1604239.0
SHORT,2024-07-25 09:15:00+05:30,2024-07-25 13:05:00+05:30,24235.85,24395.2,-159.35,-10357.75,1593881.25
LONG,2024-07-25 13:05:00+05:30,2024-07-29 12:10:00+05:30,24395.2,24906.55,511.35,33237.75,1627119.0
SHORT,2024-07-29 12:10:00+05:30,2024-07-30 10:45:00+05:30,24906.55,24907.85,-1.3,-84.5,1627034.5
LONG,2024-07-30 10:45:00+05:30,2024-07-30 13:25:00+05:30,24907.85,24889.3,-18.55,-1205.75,1625828.75
SHORT,2024-07-30 13:25:00+05:30,2024-07-31 09:25:00+05:30,24889.3,24926.85,-37.55,-2440.75,1623388.0
LONG,2024-07-31 09:25:00+05:30,2024-08-01 12:35:00+05:30,24926.85,24965.7,38.85,2525.25,1625913.25
SHORT,2024-08-01 12:35:00+05:30,2024-08-01 15:05:00+05:30,24965.7,25017.6,-51.9,-3373.5,1622539.75
LONG,2024-08-01 15:05:00+05:30,2024-08-02 09:15:00+05:30,25017.6,24829.35,-188.25,-12236.25,1610303.5
SHORT,2024-08-02 09:15:00+05:30,2024-08-05 13:45:00+05:30,24829.35,24119.2,710.15,46159.75,1656463.25
LONG,2024-08-05 13:45:00+05:30,2024-08-06 13:20:00+05:30,24119.2,24141.9,22.7,1475.5,1657938.75
SHORT,2024-08-06 13:20:00+05:30,2024-08-07 09:15:00+05:30,24141.9,24283.55,-141.65,-9207.25,1648731.5
LONG,2024-08-07 09:15:00+05:30,2024-08-08 09:15:00+05:30,24283.55,24221.8,-61.75,-4013.75,1644717.75
SHORT,2024-08-08 09:15:00+05:30,2024-08-08 12:10:00+05:30,24221.8,24307.1,-85.3,-5544.5,1639173.25
LONG,2024-08-08 12:10:00+05:30,2024-08-08 13:05:00+05:30,24307.1,24153.4,-153.7,-9990.5,1629182.75
SHORT,2024-08-08 13:05:00+05:30,2024-08-09 09:15:00+05:30,24153.4,24346.8,-193.4,-12571.0,1616611.75
LONG,2024-08-09 09:15:00+05:30,2024-08-12 09:15:00+05:30,24346.8,24268.7,-78.1,-5076.5,1611535.25
SHORT,2024-08-12 09:15:00+05:30,2024-08-12 10:40:00+05:30,24268.7,24351.55,-82.85,-5385.25,1606150.0
LONG,2024-08-12 10:40:00+05:30,2024-08-12 14:50:00+05:30,24351.55,24360.1,8.55,555.75,1606705.75
